Order ID,Customer ID,Category,Cookies Shipped,Revenue,Cost,Order Date,Ship Date,Order Status
461852,985245, Quick Bite Convenience Stores, $888.00 ," $4,440.00 "," $2,220.00 ",9/22/2018,9/26/2018,Shipped
396120,785432, Park & Eat LLC, $858.00 ," $4,290.00 "," $2,145.00 ",9/21/2018,9/26/2018,Shipped
463257,325698, Cascade Grovers, $450.00 ," $2,250.00 "," $1,125.00 ",9/23/2018,9/25/2018,Shipped
782236,325698, Cascade Grovers, $623.00 ," $3,115.00 "," $1,557.50 ",9/23/2018,9/25/2018,Shipped
945661,325698, Cascade Grovers, $125.00 , $625.00 , $312.50 ,9/23/2018,9/25/2018,Shipped
818201,985245, Quick Bite Convenience Stores, $195.00 , $975.00 , $487.50 ,9/22/2018,9/25/2018,Shipped
275765,152689, YT Restaurants, $212.00 ," $1,060.00 ", $530.00 ,9/20/2018,9/25/2018,Shipped
261156,452584, Acme Grocery Stores, $189.00 , $945.00 , $472.50 ,9/22/2018,9/24/2018,Shipped
314595,325698, Cascade Grovers, $808.00 ," $4,040.00 "," $2,020.00 ",9/21/2018,9/24/2018,Shipped
542305,985245, Quick Bite Convenience Stores, $577.00 ," $2,885.00 "," $1,442.50 ",9/21/2018,9/24/2018,Shipped
998683,985245, Quick Bite Convenience Stores, $281.00 ," $1,405.00 ", $702.50 ,9/20/2018,9/24/2018,Shipped
518284,152689, YT Restaurants, $166.00 , $830.00 , $415.00 ,9/19/2018,9/24/2018,Shipped
212502,325698, Cascade Grovers, $154.00 , $770.00 , $385.00 ,9/21/2018,9/23/2018,Shipped
108339,325698, Cascade Grovers, $400.00 ," $2,000.00 "," $1,000.00 ",9/21/2018,9/23/2018,Shipped
845355,985245, Quick Bite Convenience Stores, $649.00 ," $3,245.00 "," $1,622.50 ",9/20/2018,9/23/2018,Shipped
835168,985245, Quick Bite Convenience Stores, $937.00 ," $4,685.00 "," $2,342.50 ",9/20/2018,9/23/2018,Shipped
876653,985245, Quick Bite Convenience Stores, $736.00 ," $3,680.00 "," $1,840.00 ",9/20/2018,9/23/2018,Shipped
593604,152689, YT Restaurants, $132.00 , $660.00 , $330.00 ,9/18/2018,9/23/2018,Shipped
527139,152689, YT Restaurants, $782.00 ," $3,910.00 "," $1,955.00 ",9/16/2018,9/22/2018,Shipped
395070,325698, Cascade Grovers, $943.00 ," $4,715.00 "," $2,357.50 ",9/19/2018,9/21/2018,Shipped
275281,985245, Quick Bite Convenience Stores, $282.00 ," $1,410.00 ", $705.00 ,9/17/2018,9/21/2018,Shipped
901516,785432, Park & Eat LLC, $290.00 ," $1,450.00 ", $725.00 ,9/16/2018,9/21/2018,Shipped
609065,152689, YT Restaurants, $836.00 ," $4,180.00 "," $2,090.00 ",9/16/2018,9/21/2018,Shipped
480756,152689, YT Restaurants, $92.00 , $460.00 , $230.00 ,9/16/2018,9/21/2018,Shipped
995565,152689, YT Restaurants, $187.00 , $935.00 , $467.50 ,9/15/2018,9/20/2018,Shipped
193164,152689, YT Restaurants, $650.00 ," $3,250.00 "," $1,625.00 ",9/15/2018,9/20/2018,Shipped
603177,152689, YT Restaurants, $373.00 ," $1,865.00 ", $932.50 ,9/14/2018,9/20/2018,Shipped
677188,325698, Cascade Grovers, $797.00 ," $3,985.00 "," $1,992.50 ",9/16/2018,9/18/2018,Shipped
804552,785432, Park & Eat LLC, $916.00 ," $4,580.00 "," $2,290.00 ",9/12/2018,9/17/2018,Shipped
502280,325698, Cascade Grovers, $165.00 , $825.00 , $412.50 ,9/14/2018,9/16/2018,Shipped
450196,785432, Park & Eat LLC, $803.00 ," $4,015.00 "," $2,007.50 ",9/11/2018,9/16/2018,Shipped
940496,785432, Park & Eat LLC, $968.00 ," $4,840.00 "," $2,420.00 ",9/11/2018,9/16/2018,Shipped
549422,152689, YT Restaurants, $569.00 ," $2,845.00 "," $1,422.50 ",9/11/2018,9/16/2018,Shipped
885378,452584, Acme Grocery Stores, $525.00 ," $2,625.00 "," $1,312.50 ",9/13/2018,9/15/2018,Shipped
670661,985245, Quick Bite Convenience Stores, $231.00 ," $1,155.00 ", $577.50 ,9/11/2018,9/15/2018,Shipped
516696,325698, Cascade Grovers, $453.00 ," $2,265.00 "," $1,132.50 ",9/11/2018,9/13/2018,Shipped
418129,985245, Quick Bite Convenience Stores, $612.00 ," $3,060.00 "," $1,530.00 ",9/9/2018,9/13/2018,Shipped
663618,325698, Cascade Grovers, $915.00 ," $4,575.00 "," $2,287.50 ",9/10/2018,9/12/2018,Shipped
799856,325698, Cascade Grovers, $592.00 ," $2,960.00 "," $1,480.00 ",9/10/2018,9/12/2018,Shipped
937139,985245, Quick Bite Convenience Stores, $154.00 , $770.00 , $385.00 ,9/9/2018,9/12/2018,Shipped
164458,985245, Quick Bite Convenience Stores, $534.00 ," $2,670.00 "," $1,335.00 ",9/8/2018,9/12/2018,Shipped
975910,985245, Quick Bite Convenience Stores, $101.00 , $505.00 , $252.50 ,9/8/2018,9/12/2018,Shipped
435407,152689, YT Restaurants, $459.00 ," $2,295.00 "," $1,147.50 ",9/7/2018,9/12/2018,Shipped
758909,152689, YT Restaurants, $706.00 ," $3,530.00 "," $1,765.00 ",9/7/2018,9/12/2018,Shipped
783025,325698, Cascade Grovers, $992.00 ," $4,960.00 "," $2,480.00 ",9/9/2018,9/11/2018,Shipped
975890,325698, Cascade Grovers, $822.00 ," $4,110.00 "," $2,055.00 ",9/9/2018,9/11/2018,Shipped
880040,325698, Cascade Grovers, $751.00 ," $3,755.00 "," $1,877.50 ",9/9/2018,9/11/2018,Shipped
540229,985245, Quick Bite Convenience Stores, $777.00 ," $3,885.00 "," $1,942.50 ",9/6/2018,9/10/2018,Shipped
124833,325698, Cascade Grovers, $279.00 ," $1,395.00 ", $697.50 ,9/7/2018,9/9/2018,Shipped
122744,152689, YT Restaurants, $382.00 ," $1,910.00 ", $955.00 ,9/4/2018,9/9/2018,Shipped
191118,325698, Cascade Grovers, $91.00 , $455.00 , $227.50 ,9/5/2018,9/8/2018,Shipped
412865,985245, Quick Bite Convenience Stores, $568.00 ," $2,840.00 "," $1,420.00 ",9/4/2018,9/8/2018,Shipped
968423,152689, YT Restaurants, $179.00 , $895.00 , $447.50 ,9/3/2018,9/8/2018,Shipped
658035,325698, Cascade Grovers, $544.00 ," $2,720.00 "," $1,360.00 ",9/4/2018,9/7/2018,Shipped
386225,985245, Quick Bite Convenience Stores, $831.00 ," $4,155.00 "," $2,077.50 ",9/3/2018,9/7/2018,Shipped
387621,152689, YT Restaurants, $492.00 ," $2,460.00 "," $1,230.00 ",9/2/2018,9/7/2018,Shipped
519219,325698, Cascade Grovers, $646.00 ," $3,230.00 "," $1,615.00 ",9/4/2018,9/6/2018,Shipped
507500,452584, Acme Grocery Stores, $638.00 ," $3,190.00 "," $1,595.00 ",9/3/2018,9/5/2018,Shipped
442381,325698, Cascade Grovers, $712.00 ," $3,560.00 "," $1,780.00 ",9/2/2018,9/5/2018,Shipped
942552,985245, Quick Bite Convenience Stores, $625.00 ," $3,125.00 "," $1,562.50 ",9/2/2018,9/5/2018,Shipped
553770,985245, Quick Bite Convenience Stores, $382.00 ," $1,910.00 ", $955.00 ,8/31/2018,9/4/2018,Shipped
246491,152689, YT Restaurants, $909.00 ," $4,545.00 "," $2,272.50 ",8/29/2018,9/3/2018,Shipped
487573,152689, YT Restaurants, $680.00 ," $3,400.00 "," $1,700.00 ",8/29/2018,9/3/2018,Shipped
842161,785432, Park & Eat LLC, $204.00 ," $1,020.00 ", $510.00 ,8/28/2018,9/2/2018,Shipped
257370,152689, YT Restaurants, $985.00 ," $4,925.00 "," $2,462.50 ",8/28/2018,9/2/2018,Shipped
836039,325698, Cascade Grovers, $314.00 ," $1,570.00 ", $785.00 ,8/30/2018,9/1/2018,Shipped
159913,985245, Quick Bite Convenience Stores, $836.00 ," $4,180.00 "," $2,090.00 ",8/28/2018,9/1/2018,Shipped
443099,152689, YT Restaurants, $739.00 ," $3,695.00 "," $1,847.50 ",8/27/2018,9/1/2018,Shipped
604827,152689, YT Restaurants, $611.00 ," $3,055.00 "," $1,527.50 ",8/26/2018,9/1/2018,Shipped
500654,325698, Cascade Grovers, $617.00 ," $3,085.00 "," $1,542.50 ",8/29/2018,8/31/2018,Shipped
874124,152689, YT Restaurants, $581.00 ," $2,905.00 "," $1,452.50 ",8/26/2018,8/31/2018,Shipped
858383,325698, Cascade Grovers, $764.00 ," $3,820.00 "," $1,910.00 ",8/27/2018,8/30/2018,Shipped
885038,325698, Cascade Grovers, $474.00 ," $2,370.00 "," $1,185.00 ",8/27/2018,8/30/2018,Shipped
305442,985245, Quick Bite Convenience Stores, $419.00 ," $2,095.00 "," $1,047.50 ",8/26/2018,8/29/2018,Shipped
421985,152689, YT Restaurants, $281.00 ," $1,405.00 ", $702.50 ,8/24/2018,8/29/2018,Shipped
888093,325698, Cascade Grovers, $379.00 ," $1,895.00 ", $947.50 ,8/25/2018,8/28/2018,Shipped
165851,152689, YT Restaurants, $931.00 ," $4,655.00 "," $2,327.50 ",8/23/2018,8/28/2018,Shipped
362441,325698, Cascade Grovers, $804.00 ," $4,020.00 "," $2,010.00 ",8/25/2018,8/27/2018,Shipped
531422,985245, Quick Bite Convenience Stores, $137.00 , $685.00 , $342.50 ,8/24/2018,8/27/2018,Shipped
846136,985245, Quick Bite Convenience Stores, $89.00 , $445.00 , $222.50 ,8/23/2018,8/27/2018,Shipped
505016,985245, Quick Bite Convenience Stores, $324.00 ," $1,620.00 ", $810.00 ,8/23/2018,8/26/2018,Shipped
949270,985245, Quick Bite Convenience Stores, $903.00 ," $4,515.00 "," $2,257.50 ",8/22/2018,8/26/2018,Shipped
511453,325698, Cascade Grovers, $608.00 ," $3,040.00 "," $1,520.00 ",8/23/2018,8/25/2018,Shipped
874597,985245, Quick Bite Convenience Stores, $98.00 , $490.00 , $245.00 ,8/21/2018,8/25/2018,Shipped
333637,985245, Quick Bite Convenience Stores, $251.00 ," $1,255.00 ", $627.50 ,8/21/2018,8/25/2018,Shipped
689681,325698, Cascade Grovers, $566.00 ," $2,830.00 "," $1,415.00 ",8/22/2018,8/24/2018,Shipped
561194,985245, Quick Bite Convenience Stores, $687.00 ," $3,435.00 "," $1,717.50 ",8/21/2018,8/24/2018,Shipped
126655,325698, Cascade Grovers, $946.00 ," $4,730.00 "," $2,365.00 ",8/20/2018,8/22/2018,Shipped
225413,152689, YT Restaurants, $805.00 ," $4,025.00 "," $2,012.50 ",8/17/2018,8/22/2018,Shipped
898651,325698, Cascade Grovers, $989.00 ," $4,945.00 "," $2,472.50 ",8/19/2018,8/21/2018,Shipped
987597,325698, Cascade Grovers, $347.00 ," $1,735.00 ", $867.50 ,8/19/2018,8/21/2018,Shipped
427615,785432, Park & Eat LLC, $764.00 ," $3,820.00 "," $1,910.00 ",8/16/2018,8/21/2018,Shipped
526734,152689, YT Restaurants, $179.00 , $895.00 , $447.50 ,8/16/2018,8/21/2018,Shipped
737085,152689, YT Restaurants, $88.00 , $440.00 , $220.00 ,8/16/2018,8/21/2018,Shipped
728310,152689, YT Restaurants, $116.00 , $580.00 , $290.00 ,8/15/2018,8/21/2018,Shipped
834549,325698, Cascade Grovers, $673.00 ," $3,365.00 "," $1,682.50 ",8/18/2018,8/20/2018,Shipped
232442,785432, Park & Eat LLC, $330.00 ," $1,650.00 ", $825.00 ,8/15/2018,8/19/2018,Shipped
893677,785432, Park & Eat LLC, $112.00 , $560.00 , $280.00 ,8/14/2018,8/19/2018,Shipped
308757,325698, Cascade Grovers, $130.00 , $650.00 , $325.00 ,8/16/2018,8/18/2018,Shipped
788470,785432, Park & Eat LLC, $452.00 ," $2,260.00 "," $1,130.00 ",8/13/2018,8/18/2018,Shipped
569517,152689, YT Restaurants, $682.00 ," $3,410.00 "," $1,705.00 ",8/13/2018,8/18/2018,Shipped
654717,985245, Quick Bite Convenience Stores, $205.00 ," $1,025.00 ", $512.50 ,8/13/2018,8/17/2018,Shipped
821916,985245, Quick Bite Convenience Stores, $849.00 ," $4,245.00 "," $2,122.50 ",8/13/2018,8/17/2018,Shipped
845088,785432, Park & Eat LLC, $366.00 ," $1,830.00 ", $915.00 ,8/12/2018,8/17/2018,Shipped
436362,152689, YT Restaurants, $671.00 ," $3,355.00 "," $1,677.50 ",8/11/2018,8/17/2018,Shipped
587969,325698, Cascade Grovers, $903.00 ," $4,515.00 "," $2,257.50 ",8/14/2018,8/16/2018,Shipped
209415,985245, Quick Bite Convenience Stores, $155.00 , $775.00 , $387.50 ,8/12/2018,8/16/2018,Shipped
370635,985245, Quick Bite Convenience Stores, $83.00 , $415.00 , $207.50 ,8/12/2018,8/16/2018,Shipped
856395,785432, Park & Eat LLC, $731.00 ," $3,655.00 "," $1,827.50 ",8/11/2018,8/16/2018,Shipped
536500,325698, Cascade Grovers, $383.00 ," $1,915.00 ", $957.50 ,8/13/2018,8/15/2018,Shipped
311989,325698, Cascade Grovers, $108.00 , $540.00 , $270.00 ,8/12/2018,8/15/2018,Shipped
906630,985245, Quick Bite Convenience Stores, $342.00 ," $1,710.00 ", $855.00 ,8/12/2018,8/15/2018,Shipped
400388,985245, Quick Bite Convenience Stores, $371.00 ," $1,855.00 ", $927.50 ,8/11/2018,8/15/2018,Shipped
570878,152689, YT Restaurants, $195.00 , $975.00 , $487.50 ,8/10/2018,8/15/2018,Shipped
240025,325698, Cascade Grovers, $172.00 , $860.00 , $430.00 ,8/12/2018,8/14/2018,Shipped
523124,985245, Quick Bite Convenience Stores, $841.00 ," $4,205.00 "," $2,102.50 ",8/10/2018,8/14/2018,Shipped
836704,152689, YT Restaurants, $458.00 ," $2,290.00 "," $1,145.00 ",8/7/2018,8/12/2018,Shipped
143151,152689, YT Restaurants, $422.00 ," $2,110.00 "," $1,055.00 ",8/7/2018,8/12/2018,Shipped
465167,452584, Acme Grocery Stores, $310.00 ," $1,550.00 ", $775.00 ,8/9/2018,8/11/2018,Shipped
593456,452584, Acme Grocery Stores, $388.00 ," $1,940.00 ", $970.00 ,8/9/2018,8/11/2018,Shipped
786485,985245, Quick Bite Convenience Stores, $901.00 ," $4,505.00 "," $2,252.50 ",8/7/2018,8/11/2018,Shipped
315245,325698, Cascade Grovers, $186.00 , $930.00 , $465.00 ,8/8/2018,8/10/2018,Shipped
843273,325698, Cascade Grovers, $261.00 ," $1,305.00 ", $652.50 ,8/8/2018,8/10/2018,Shipped
753314,325698, Cascade Grovers, $915.00 ," $4,575.00 "," $2,287.50 ",8/7/2018,8/9/2018,Shipped
843097,325698, Cascade Grovers, $693.00 ," $3,465.00 "," $1,732.50 ",8/7/2018,8/9/2018,Shipped
235332,325698, Cascade Grovers, $428.00 ," $2,140.00 "," $1,070.00 ",8/7/2018,8/9/2018,Shipped
582261,785432, Park & Eat LLC, $571.00 ," $2,855.00 "," $1,427.50 ",8/3/2018,8/8/2018,Shipped
662851,785432, Park & Eat LLC, $171.00 , $855.00 , $427.50 ,8/3/2018,8/8/2018,Shipped
862799,152689, YT Restaurants, $264.00 ," $1,320.00 ", $660.00 ,8/3/2018,8/8/2018,Shipped
940577,785432, Park & Eat LLC, $773.00 ," $3,865.00 "," $1,932.50 ",8/3/2018,8/7/2018,Shipped
364327,785432, Park & Eat LLC, $483.00 ," $2,415.00 "," $1,207.50 ",8/3/2018,8/7/2018,Shipped
594877,325698, Cascade Grovers, $93.00 , $465.00 , $232.50 ,8/4/2018,8/6/2018,Shipped
396702,985245, Quick Bite Convenience Stores, $318.00 ," $1,590.00 ", $795.00 ,8/1/2018,8/5/2018,Shipped
867743,985245, Quick Bite Convenience Stores, $430.00 ," $2,150.00 "," $1,075.00 ",8/1/2018,8/5/2018,Shipped
370871,325698, Cascade Grovers, $651.00 ," $3,255.00 "," $1,627.50 ",8/2/2018,8/4/2018,Shipped
529574,325698, Cascade Grovers, $898.00 ," $4,490.00 "," $2,245.00 ",8/1/2018,8/3/2018,Shipped
517727,325698, Cascade Grovers, $703.00 ," $3,515.00 "," $1,757.50 ",7/31/2018,8/2/2018,Shipped
629058,985245, Quick Bite Convenience Stores, $625.00 ," $3,125.00 "," $1,562.50 ",7/29/2018,8/2/2018,Shipped
302697,785432, Park & Eat LLC, $734.00 ," $3,670.00 "," $1,835.00 ",7/28/2018,8/2/2018,Shipped
661711,152689, YT Restaurants, $674.00 ," $3,370.00 "," $1,685.00 ",7/28/2018,8/2/2018,Shipped
316723,985245, Quick Bite Convenience Stores, $955.00 ," $4,775.00 "," $2,387.50 ",7/29/2018,8/1/2018,Shipped
665991,985245, Quick Bite Convenience Stores, $949.00 ," $4,745.00 "," $2,372.50 ",7/28/2018,8/1/2018,Shipped
119907,985245, Quick Bite Convenience Stores, $545.00 ," $2,725.00 "," $1,362.50 ",7/28/2018,8/1/2018,Shipped
525168,785432, Park & Eat LLC, $654.00 ," $3,270.00 "," $1,635.00 ",7/27/2018,8/1/2018,Shipped
209061,152689, YT Restaurants, $324.00 ," $1,620.00 ", $810.00 ,7/27/2018,8/1/2018,Shipped
276904,985245, Quick Bite Convenience Stores, $51.00 , $255.00 , $127.50 ,7/27/2018,7/31/2018,Shipped
449045,325698, Cascade Grovers, $548.00 ," $2,740.00 "," $1,370.00 ",7/27/2018,7/29/2018,Shipped
751061,325698, Cascade Grovers, $663.00 ," $3,315.00 "," $1,657.50 ",7/27/2018,7/29/2018,Shipped
816919,152689, YT Restaurants, $509.00 ," $2,545.00 "," $1,272.50 ",7/24/2018,7/29/2018,Shipped
248116,452584, Acme Grocery Stores, $989.00 ," $4,945.00 "," $2,472.50 ",7/26/2018,7/28/2018,Shipped
375632,152689, YT Restaurants, $636.00 ," $3,180.00 "," $1,590.00 ",7/23/2018,7/28/2018,Shipped
206568,785432, Park & Eat LLC, $190.00 , $950.00 , $475.00 ,7/23/2018,7/27/2018,Shipped
691278,152689, YT Restaurants, $161.00 , $805.00 , $402.50 ,7/21/2018,7/26/2018,Shipped
540732,325698, Cascade Grovers, $829.00 ," $4,145.00 "," $2,072.50 ",7/23/2018,7/25/2018,Shipped
127751,785432, Park & Eat LLC, $643.00 ," $3,215.00 "," $1,607.50 ",7/20/2018,7/25/2018,Shipped
256436,152689, YT Restaurants, $806.00 ," $4,030.00 "," $2,015.00 ",7/20/2018,7/25/2018,Shipped
263179,325698, Cascade Grovers, $372.00 ," $1,860.00 ", $930.00 ,7/22/2018,7/24/2018,Shipped
885727,985245, Quick Bite Convenience Stores, $552.00 ," $2,760.00 "," $1,380.00 ",7/20/2018,7/24/2018,Shipped
319055,985245, Quick Bite Convenience Stores, $610.00 ," $3,050.00 "," $1,525.00 ",7/19/2018,7/23/2018,Shipped
634046,325698, Cascade Grovers, $335.00 ," $1,675.00 ", $837.50 ,7/20/2018,7/22/2018,Shipped
924733,985245, Quick Bite Convenience Stores, $954.00 ," $4,770.00 "," $2,385.00 ",7/18/2018,7/22/2018,Shipped
236830,152689, YT Restaurants, $964.00 ," $4,820.00 "," $2,410.00 ",7/17/2018,7/22/2018,Shipped
143964,452584, Acme Grocery Stores, $681.00 ," $3,405.00 "," $1,702.50 ",7/19/2018,7/21/2018,Shipped
376584,325698, Cascade Grovers, $148.00 , $740.00 , $370.00 ,7/19/2018,7/21/2018,Shipped
550457,325698, Cascade Grovers, $713.00 ," $3,565.00 "," $1,782.50 ",7/19/2018,7/21/2018,Shipped
144287,325698, Cascade Grovers, $791.00 ," $3,955.00 "," $1,977.50 ",7/17/2018,7/19/2018,Shipped
675627,985245, Quick Bite Convenience Stores, $882.00 ," $4,410.00 "," $2,205.00 ",7/15/2018,7/19/2018,Shipped
154833,785432, Park & Eat LLC, $309.00 ," $1,545.00 ", $772.50 ,7/15/2018,7/19/2018,Shipped
716499,785432, Park & Eat LLC, $710.00 ," $3,550.00 "," $1,775.00 ",7/14/2018,7/19/2018,Shipped
204757,325698, Cascade Grovers, $584.00 ," $2,920.00 "," $1,460.00 ",7/16/2018,7/18/2018,Shipped
897742,325698, Cascade Grovers, $543.00 ," $2,715.00 "," $1,357.50 ",7/15/2018,7/18/2018,Shipped
738658,325698, Cascade Grovers, $976.00 ," $4,880.00 "," $2,440.00 ",7/14/2018,7/16/2018,Shipped
561408,985245, Quick Bite Convenience Stores, $419.00 ," $2,095.00 "," $1,047.50 ",7/13/2018,7/16/2018,Shipped
152643,452584, Acme Grocery Stores, $847.00 ," $4,235.00 "," $2,117.50 ",7/13/2018,7/15/2018,Shipped
478555,452584, Acme Grocery Stores, $832.00 ," $4,160.00 "," $2,080.00 ",7/13/2018,7/15/2018,Shipped
754289,325698, Cascade Grovers, $206.00 ," $1,030.00 ", $515.00 ,7/13/2018,7/15/2018,Shipped
413302,325698, Cascade Grovers, $989.00 ," $4,945.00 "," $2,472.50 ",7/13/2018,7/15/2018,Shipped
560683,325698, Cascade Grovers, $433.00 ," $2,165.00 "," $1,082.50 ",7/13/2018,7/15/2018,Shipped
568184,985245, Quick Bite Convenience Stores, $536.00 ," $2,680.00 "," $1,340.00 ",7/11/2018,7/15/2018,Shipped
485437,452584, Acme Grocery Stores, $763.00 ," $3,815.00 "," $1,907.50 ",7/12/2018,7/14/2018,Shipped
287383,325698, Cascade Grovers, $113.00 , $565.00 , $282.50 ,7/12/2018,7/14/2018,Shipped
369170,325698, Cascade Grovers, $112.00 , $560.00 , $280.00 ,7/11/2018,7/14/2018,Shipped
438979,325698, Cascade Grovers, $719.00 ," $3,595.00 "," $1,797.50 ",7/10/2018,7/13/2018,Shipped
264143,452584, Acme Grocery Stores, $866.00 ," $4,330.00 "," $2,165.00 ",7/10/2018,7/12/2018,Shipped
475379,325698, Cascade Grovers, $921.00 ," $4,605.00 "," $2,302.50 ",7/10/2018,7/12/2018,Shipped
220675,325698, Cascade Grovers, $879.00 ," $4,395.00 "," $2,197.50 ",7/10/2018,7/12/2018,Shipped
878314,985245, Quick Bite Convenience Stores, $618.00 ," $3,090.00 "," $1,545.00 ",7/9/2018,7/12/2018,Shipped
965927,985245, Quick Bite Convenience Stores, $154.00 , $770.00 , $385.00 ,7/8/2018,7/12/2018,Shipped
736479,152689, YT Restaurants, $645.00 ," $3,225.00 "," $1,612.50 ",7/7/2018,7/12/2018,Shipped
654041,985245, Quick Bite Convenience Stores, $457.00 ," $2,285.00 "," $1,142.50 ",7/7/2018,7/11/2018,Shipped
696846,785432, Park & Eat LLC, $649.00 ," $3,245.00 "," $1,622.50 ",7/6/2018,7/11/2018,Shipped
417647,152689, YT Restaurants, $727.00 ," $3,635.00 "," $1,817.50 ",7/6/2018,7/11/2018,Shipped
936706,152689, YT Restaurants, $552.00 ," $2,760.00 "," $1,380.00 ",7/6/2018,7/11/2018,Shipped
202893,152689, YT Restaurants, $259.00 ," $1,295.00 ", $647.50 ,7/5/2018,7/10/2018,Shipped
179278,325698, Cascade Grovers, $945.00 ," $4,725.00 "," $2,362.50 ",7/7/2018,7/9/2018,Shipped
532233,325698, Cascade Grovers, $639.00 ," $3,195.00 "," $1,597.50 ",7/5/2018,7/8/2018,Shipped
246176,325698, Cascade Grovers, $844.00 ," $4,220.00 "," $2,110.00 ",7/5/2018,7/7/2018,Shipped
489679,452584, Acme Grocery Stores, $882.00 ," $4,410.00 "," $2,205.00 ",7/4/2018,7/6/2018,Shipped
624096,785432, Park & Eat LLC, $583.00 ," $2,915.00 "," $1,457.50 ",6/30/2018,7/5/2018,Shipped
214905,152689, YT Restaurants, $68.00 , $340.00 , $170.00 ,6/30/2018,7/5/2018,Shipped
558460,985245, Quick Bite Convenience Stores, $777.00 ," $3,885.00 "," $1,942.50 ",6/30/2018,7/4/2018,Shipped
680464,985245, Quick Bite Convenience Stores, $198.00 , $990.00 , $495.00 ,6/30/2018,7/4/2018,Shipped
479276,785432, Park & Eat LLC, $371.00 ," $1,855.00 ", $927.50 ,6/29/2018,7/4/2018,Shipped
666628,152689, YT Restaurants, $336.00 ," $1,680.00 ", $840.00 ,6/29/2018,7/4/2018,Shipped
988711,152689, YT Restaurants, $433.00 ," $2,165.00 "," $1,082.50 ",6/29/2018,7/4/2018,Shipped
140000,785432, Park & Eat LLC, $977.00 ," $4,885.00 "," $2,442.50 ",6/29/2018,7/3/2018,Shipped
512280,452584, Acme Grocery Stores, $864.00 ," $4,320.00 "," $2,160.00 ",6/30/2018,7/2/2018,Shipped
659562,325698, Cascade Grovers, $462.00 ," $2,310.00 "," $1,155.00 ",6/30/2018,7/2/2018,Shipped
561733,325698, Cascade Grovers, $742.00 ," $3,710.00 "," $1,855.00 ",6/29/2018,7/2/2018,Shipped
572292,325698, Cascade Grovers, $431.00 ," $2,155.00 "," $1,077.50 ",6/29/2018,7/2/2018,Shipped
675620,985245, Quick Bite Convenience Stores, $387.00 ," $1,935.00 ", $967.50 ,6/28/2018,7/2/2018,Shipped
736561,785432, Park & Eat LLC, $957.00 ," $4,785.00 "," $2,392.50 ",6/28/2018,7/2/2018,Shipped
694841,985245, Quick Bite Convenience Stores, $780.00 ," $3,900.00 "," $1,950.00 ",6/27/2018,7/1/2018,Shipped
751001,785432, Park & Eat LLC, $903.00 ," $4,515.00 "," $2,257.50 ",6/26/2018,7/1/2018,Shipped
550715,452584, Acme Grocery Stores, $111.00 , $555.00 , $277.50 ,6/27/2018,6/29/2018,Shipped
977710,785432, Park & Eat LLC, $201.00 ," $1,005.00 ", $502.50 ,6/24/2018,6/29/2018,Shipped
518393,152689, YT Restaurants, $904.00 ," $4,520.00 "," $2,260.00 ",6/23/2018,6/28/2018,Shipped
128238,325698, Cascade Grovers, $252.00 ," $1,260.00 ", $630.00 ,6/25/2018,6/27/2018,Shipped
705693,325698, Cascade Grovers, $737.00 ," $3,685.00 "," $1,842.50 ",6/25/2018,6/27/2018,Shipped
407100,985245, Quick Bite Convenience Stores, $718.00 ," $3,590.00 "," $1,795.00 ",6/23/2018,6/27/2018,Shipped
805458,785432, Park & Eat LLC, $746.00 ," $3,730.00 "," $1,865.00 ",6/21/2018,6/26/2018,Shipped
933510,152689, YT Restaurants, $235.00 ," $1,175.00 ", $587.50 ,6/21/2018,6/26/2018,Shipped
780523,452584, Acme Grocery Stores, $636.00 ," $3,180.00 "," $1,590.00 ",6/23/2018,6/25/2018,Shipped
948601,452584, Acme Grocery Stores, $966.00 ," $4,830.00 "," $2,415.00 ",6/22/2018,6/24/2018,Shipped
377096,452584, Acme Grocery Stores, $592.00 ," $2,960.00 "," $1,480.00 ",6/22/2018,6/24/2018,Shipped
281561,325698, Cascade Grovers, $133.00 , $665.00 , $332.50 ,6/22/2018,6/24/2018,Shipped
265266,325698, Cascade Grovers, $969.00 ," $4,845.00 "," $2,422.50 ",6/21/2018,6/23/2018,Shipped
220619,985245, Quick Bite Convenience Stores, $224.00 ," $1,120.00 ", $560.00 ,6/19/2018,6/23/2018,Shipped
304705,785432, Park & Eat LLC, $800.00 ," $4,000.00 "," $2,000.00 ",6/18/2018,6/23/2018,Shipped
882058,985245, Quick Bite Convenience Stores, $799.00 ," $3,995.00 "," $1,997.50 ",6/18/2018,6/22/2018,Shipped
533316,985245, Quick Bite Convenience Stores, $978.00 ," $4,890.00 "," $2,445.00 ",6/18/2018,6/22/2018,Shipped
530286,785432, Park & Eat LLC, $189.00 , $945.00 , $472.50 ,6/17/2018,6/22/2018,Shipped
836725,985245, Quick Bite Convenience Stores, $596.00 ," $2,980.00 "," $1,490.00 ",6/18/2018,6/21/2018,Shipped
698992,152689, YT Restaurants, $168.00 , $840.00 , $420.00 ,6/15/2018,6/20/2018,Shipped
611440,325698, Cascade Grovers, $647.00 ," $3,235.00 "," $1,617.50 ",6/17/2018,6/19/2018,Shipped
901659,152689, YT Restaurants, $692.00 ," $3,460.00 "," $1,730.00 ",6/14/2018,6/19/2018,Shipped
