Order ID,Customer ID,Category,Cookies Shipped,Revenue,Cost,Order Date,Ship Date,Order Status
656435,325698, Cascade Grovers, $446.00 ," $2,230.00 "," $1,115.00 ",7/27/2020,7/29/2020,Shipped
720076,985245, Quick Bite Convenience Stores, $74.00 , $370.00 , $185.00 ,7/26/2020,7/29/2020,Shipped
788976,985245, Quick Bite Convenience Stores, $995.00 ," $4,975.00 "," $2,487.50 ",7/25/2020,7/29/2020,Shipped
125981,452584, Acme Grocery Stores, $730.00 ," $3,650.00 "," $1,825.00 ",7/26/2020,7/28/2020,Shipped
425178,325698, Cascade Grovers, $551.00 ," $2,755.00 "," $1,377.50 ",7/26/2020,7/28/2020,Shipped
901049,325698, Cascade Grovers, $85.00 , $425.00 , $212.50 ,7/26/2020,7/28/2020,Shipped
299509,325698, Cascade Grovers, $603.00 ," $3,015.00 "," $1,507.50 ",7/26/2020,7/28/2020,Shipped
883530,985245, Quick Bite Convenience Stores, $405.00 ," $2,025.00 "," $1,012.50 ",7/24/2020,7/28/2020,Shipped
181476,785432, Park & Eat LLC, $679.00 ," $3,395.00 "," $1,697.50 ",7/23/2020,7/28/2020,Shipped
757342,152689, YT Restaurants, $914.00 ," $4,570.00 "," $2,285.00 ",7/23/2020,7/28/2020,Shipped
522597,152689, YT Restaurants, $974.00 ," $4,870.00 "," $2,435.00 ",7/23/2020,7/28/2020,Shipped
897313,785432, Park & Eat LLC, $751.00 ," $3,755.00 "," $1,877.50 ",7/22/2020,7/27/2020,Shipped
622196,325698, Cascade Grovers, $295.00 ," $1,475.00 ", $737.50 ,7/24/2020,7/26/2020,Shipped
889173,152689, YT Restaurants, $420.00 ," $2,100.00 "," $1,050.00 ",7/21/2020,7/26/2020,Shipped
896104,152689, YT Restaurants, $674.00 ," $3,370.00 "," $1,685.00 ",7/21/2020,7/26/2020,Shipped
715177,152689, YT Restaurants, $567.00 ," $2,835.00 "," $1,417.50 ",7/20/2020,7/25/2020,Shipped
870583,325698, Cascade Grovers, $675.00 ," $3,375.00 "," $1,687.50 ",7/22/2020,7/24/2020,Shipped
333890,985245, Quick Bite Convenience Stores, $990.00 ," $4,950.00 "," $2,475.00 ",7/20/2020,7/24/2020,Shipped
755552,785432, Park & Eat LLC, $407.00 ," $2,035.00 "," $1,017.50 ",7/19/2020,7/24/2020,Shipped
907373,325698, Cascade Grovers, $258.00 ," $1,290.00 ", $645.00 ,7/21/2020,7/23/2020,Shipped
450396,785432, Park & Eat LLC, $366.00 ," $1,830.00 ", $915.00 ,7/17/2020,7/22/2020,Shipped
594653,785432, Park & Eat LLC, $479.00 ," $2,395.00 "," $1,197.50 ",7/17/2020,7/22/2020,Shipped
817966,452584, Acme Grocery Stores, $504.00 ," $2,520.00 "," $1,260.00 ",7/19/2020,7/21/2020,Shipped
790479,325698, Cascade Grovers, $418.00 ," $2,090.00 "," $1,045.00 ",7/18/2020,7/21/2020,Shipped
647466,785432, Park & Eat LLC, $551.00 ," $2,755.00 "," $1,377.50 ",7/16/2020,7/21/2020,Shipped
244638,325698, Cascade Grovers, $506.00 ," $2,530.00 "," $1,265.00 ",7/18/2020,7/20/2020,Shipped
807093,785432, Park & Eat LLC, $388.00 ," $1,940.00 ", $970.00 ,7/15/2020,7/20/2020,Shipped
774602,325698, Cascade Grovers, $415.00 ," $2,075.00 "," $1,037.50 ",7/16/2020,7/18/2020,Shipped
357762,152689, YT Restaurants, $702.00 ," $3,510.00 "," $1,755.00 ",7/12/2020,7/17/2020,Shipped
288076,152689, YT Restaurants, $448.00 ," $2,240.00 "," $1,120.00 ",7/12/2020,7/17/2020,Shipped
745043,325698, Cascade Grovers, $319.00 ," $1,595.00 ", $797.50 ,7/13/2020,7/16/2020,Shipped
315403,325698, Cascade Grovers, $346.00 ," $1,730.00 ", $865.00 ,7/12/2020,7/15/2020,Shipped
574269,152689, YT Restaurants, $273.00 ," $1,365.00 ", $682.50 ,7/10/2020,7/15/2020,Shipped
883760,325698, Cascade Grovers, $198.00 , $990.00 , $495.00 ,7/10/2020,7/13/2020,Shipped
490026,985245, Quick Bite Convenience Stores, $810.00 ," $4,050.00 "," $2,025.00 ",7/8/2020,7/12/2020,Shipped
286070,985245, Quick Bite Convenience Stores, $482.00 ," $2,410.00 "," $1,205.00 ",7/8/2020,7/12/2020,Shipped
668496,785432, Park & Eat LLC, $276.00 ," $1,380.00 ", $690.00 ,7/8/2020,7/12/2020,Shipped
509533,785432, Park & Eat LLC, $359.00 ," $1,795.00 ", $897.50 ,7/7/2020,7/12/2020,Shipped
413522,785432, Park & Eat LLC, $58.00 , $290.00 , $145.00 ,7/7/2020,7/12/2020,Shipped
863923,785432, Park & Eat LLC, $650.00 ," $3,250.00 "," $1,625.00 ",7/7/2020,7/12/2020,Shipped
664028,325698, Cascade Grovers, $765.00 ," $3,825.00 "," $1,912.50 ",7/9/2020,7/11/2020,Shipped
977702,325698, Cascade Grovers, $691.00 ," $3,455.00 "," $1,727.50 ",7/9/2020,7/11/2020,Shipped
788829,152689, YT Restaurants, $69.00 , $345.00 , $172.50 ,7/6/2020,7/11/2020,Shipped
379102,152689, YT Restaurants, $763.00 ," $3,815.00 "," $1,907.50 ",7/6/2020,7/11/2020,Shipped
597289,325698, Cascade Grovers, $551.00 ," $2,755.00 "," $1,377.50 ",7/7/2020,7/10/2020,Shipped
616130,785432, Park & Eat LLC, $176.00 , $880.00 , $440.00 ,7/5/2020,7/10/2020,Shipped
868809,985245, Quick Bite Convenience Stores, $842.00 ," $4,210.00 "," $2,105.00 ",7/6/2020,7/9/2020,Shipped
768109,452584, Acme Grocery Stores, $916.00 ," $4,580.00 "," $2,290.00 ",7/6/2020,7/8/2020,Shipped
758970,325698, Cascade Grovers, $905.00 ," $4,525.00 "," $2,262.50 ",7/6/2020,7/8/2020,Shipped
626811,785432, Park & Eat LLC, $272.00 ," $1,360.00 ", $680.00 ,7/3/2020,7/8/2020,Shipped
949983,325698, Cascade Grovers, $954.00 ," $4,770.00 "," $2,385.00 ",7/5/2020,7/7/2020,Shipped
687286,985245, Quick Bite Convenience Stores, $110.00 , $550.00 , $275.00 ,7/3/2020,7/7/2020,Shipped
223114,785432, Park & Eat LLC, $754.00 ," $3,770.00 "," $1,885.00 ",6/30/2020,7/5/2020,Shipped
170610,325698, Cascade Grovers, $60.00 , $300.00 , $150.00 ,7/2/2020,7/4/2020,Shipped
821188,325698, Cascade Grovers, $98.00 , $490.00 , $245.00 ,7/1/2020,7/3/2020,Shipped
262822,985245, Quick Bite Convenience Stores, $70.00 , $350.00 , $175.00 ,6/29/2020,7/3/2020,Shipped
881015,325698, Cascade Grovers, $909.00 ," $4,545.00 "," $2,272.50 ",6/30/2020,7/2/2020,Shipped
129744,325698, Cascade Grovers, $803.00 ," $4,015.00 "," $2,007.50 ",6/29/2020,7/1/2020,Shipped
667776,325698, Cascade Grovers, $397.00 ," $1,985.00 ", $992.50 ,6/28/2020,7/1/2020,Shipped
863063,325698, Cascade Grovers, $608.00 ," $3,040.00 "," $1,520.00 ",6/28/2020,6/30/2020,Shipped
996001,152689, YT Restaurants, $909.00 ," $4,545.00 "," $2,272.50 ",6/25/2020,6/30/2020,Shipped
186064,452584, Acme Grocery Stores, $893.00 ," $4,465.00 "," $2,232.50 ",6/26/2020,6/28/2020,Shipped
486982,985245, Quick Bite Convenience Stores, $543.00 ," $2,715.00 "," $1,357.50 ",6/24/2020,6/28/2020,Shipped
771577,325698, Cascade Grovers, $269.00 ," $1,345.00 ", $672.50 ,6/24/2020,6/27/2020,Shipped
455844,325698, Cascade Grovers, $131.00 , $655.00 , $327.50 ,6/24/2020,6/26/2020,Shipped
436002,985245, Quick Bite Convenience Stores, $855.00 ," $4,275.00 "," $2,137.50 ",6/22/2020,6/26/2020,Shipped
935369,152689, YT Restaurants, $138.00 , $690.00 , $345.00 ,6/21/2020,6/26/2020,Shipped
531000,325698, Cascade Grovers, $933.00 ," $4,665.00 "," $2,332.50 ",6/23/2020,6/25/2020,Shipped
688890,985245, Quick Bite Convenience Stores, $177.00 , $885.00 , $442.50 ,6/21/2020,6/25/2020,Shipped
399148,325698, Cascade Grovers, $668.00 ," $3,340.00 "," $1,670.00 ",6/22/2020,6/24/2020,Shipped
389687,985245, Quick Bite Convenience Stores, $527.00 ," $2,635.00 "," $1,317.50 ",6/19/2020,6/23/2020,Shipped
129660,325698, Cascade Grovers, $770.00 ," $3,850.00 "," $1,925.00 ",6/19/2020,6/21/2020,Shipped
764524,325698, Cascade Grovers, $415.00 ," $2,075.00 "," $1,037.50 ",6/18/2020,6/21/2020,Shipped
101665,785432, Park & Eat LLC, $439.00 ," $2,195.00 "," $1,097.50 ",6/17/2020,6/21/2020,Shipped
744298,452584, Acme Grocery Stores, $996.00 ," $4,980.00 "," $2,490.00 ",6/18/2020,6/20/2020,Shipped
756310,325698, Cascade Grovers, $929.00 ," $4,645.00 "," $2,322.50 ",6/18/2020,6/20/2020,Shipped
498728,985245, Quick Bite Convenience Stores, $284.00 ," $1,420.00 ", $710.00 ,6/17/2020,6/20/2020,Shipped
710463,325698, Cascade Grovers, $747.00 ," $3,735.00 "," $1,867.50 ",6/17/2020,6/19/2020,Shipped
812634,325698, Cascade Grovers, $481.00 ," $2,405.00 "," $1,202.50 ",6/17/2020,6/19/2020,Shipped
532406,452584, Acme Grocery Stores, $393.00 ," $1,965.00 ", $982.50 ,6/16/2020,6/18/2020,Shipped
767970,985245, Quick Bite Convenience Stores, $201.00 ," $1,005.00 ", $502.50 ,6/14/2020,6/18/2020,Shipped
909027,152689, YT Restaurants, $780.00 ," $3,900.00 "," $1,950.00 ",6/13/2020,6/18/2020,Shipped
287331,325698, Cascade Grovers, $242.00 ," $1,210.00 ", $605.00 ,6/15/2020,6/17/2020,Shipped
694947,325698, Cascade Grovers, $762.00 ," $3,810.00 "," $1,905.00 ",6/13/2020,6/16/2020,Shipped
809843,985245, Quick Bite Convenience Stores, $844.00 ," $4,220.00 "," $2,110.00 ",6/12/2020,6/16/2020,Shipped
454334,785432, Park & Eat LLC, $635.00 ," $3,175.00 "," $1,587.50 ",6/11/2020,6/15/2020,Shipped
514170,452584, Acme Grocery Stores, $71.00 , $355.00 , $177.50 ,6/12/2020,6/14/2020,Shipped
728478,325698, Cascade Grovers, $929.00 ," $4,645.00 "," $2,322.50 ",6/12/2020,6/14/2020,Shipped
729477,985245, Quick Bite Convenience Stores, $291.00 ," $1,455.00 ", $727.50 ,6/11/2020,6/14/2020,Shipped
423275,985245, Quick Bite Convenience Stores, $882.00 ," $4,410.00 "," $2,205.00 ",6/10/2020,6/14/2020,Shipped
455404,985245, Quick Bite Convenience Stores, $193.00 , $965.00 , $482.50 ,6/10/2020,6/14/2020,Shipped
698027,152689, YT Restaurants, $263.00 ," $1,315.00 ", $657.50 ,6/9/2020,6/14/2020,Shipped
299720,325698, Cascade Grovers, $477.00 ," $2,385.00 "," $1,192.50 ",6/11/2020,6/13/2020,Shipped
415384,985245, Quick Bite Convenience Stores, $917.00 ," $4,585.00 "," $2,292.50 ",6/10/2020,6/13/2020,Shipped
268071,785432, Park & Eat LLC, $760.00 ," $3,800.00 "," $1,900.00 ",6/9/2020,6/13/2020,Shipped
249727,152689, YT Restaurants, $618.00 ," $3,090.00 "," $1,545.00 ",6/7/2020,6/12/2020,Shipped
202402,152689, YT Restaurants, $858.00 ," $4,290.00 "," $2,145.00 ",6/6/2020,6/12/2020,Shipped
191395,325698, Cascade Grovers, $352.00 ," $1,760.00 ", $880.00 ,6/9/2020,6/11/2020,Shipped
260020,325698, Cascade Grovers, $128.00 , $640.00 , $320.00 ,6/9/2020,6/11/2020,Shipped
177313,325698, Cascade Grovers, $467.00 ," $2,335.00 "," $1,167.50 ",6/8/2020,6/10/2020,Shipped
373450,785432, Park & Eat LLC, $952.00 ," $4,760.00 "," $2,380.00 ",6/5/2020,6/10/2020,Shipped
842078,152689, YT Restaurants, $301.00 ," $1,505.00 ", $752.50 ,6/5/2020,6/10/2020,Shipped
224208,785432, Park & Eat LLC, $85.00 , $425.00 , $212.50 ,6/4/2020,6/9/2020,Shipped
163968,985245, Quick Bite Convenience Stores, $347.00 ," $1,735.00 ", $867.50 ,6/4/2020,6/8/2020,Shipped
436627,325698, Cascade Grovers, $105.00 , $525.00 , $262.50 ,6/5/2020,6/7/2020,Shipped
988512,985245, Quick Bite Convenience Stores, $985.00 ," $4,925.00 "," $2,462.50 ",6/3/2020,6/7/2020,Shipped
473495,985245, Quick Bite Convenience Stores, $201.00 ," $1,005.00 ", $502.50 ,6/3/2020,6/6/2020,Shipped
288173,152689, YT Restaurants, $184.00 , $920.00 , $460.00 ,6/1/2020,6/6/2020,Shipped
164605,452584, Acme Grocery Stores, $638.00 ," $3,190.00 "," $1,595.00 ",6/3/2020,6/5/2020,Shipped
981188,325698, Cascade Grovers, $292.00 ," $1,460.00 ", $730.00 ,6/2/2020,6/5/2020,Shipped
329845,985245, Quick Bite Convenience Stores, $978.00 ," $4,890.00 "," $2,445.00 ",6/1/2020,6/5/2020,Shipped
366820,985245, Quick Bite Convenience Stores, $932.00 ," $4,660.00 "," $2,330.00 ",6/1/2020,6/5/2020,Shipped
732908,152689, YT Restaurants, $100.00 , $500.00 , $250.00 ,5/31/2020,6/5/2020,Shipped
953290,325698, Cascade Grovers, $372.00 ," $1,860.00 ", $930.00 ,6/2/2020,6/4/2020,Shipped
799032,985245, Quick Bite Convenience Stores, $347.00 ," $1,735.00 ", $867.50 ,5/31/2020,6/4/2020,Shipped
656266,152689, YT Restaurants, $919.00 ," $4,595.00 "," $2,297.50 ",5/29/2020,6/3/2020,Shipped
291825,985245, Quick Bite Convenience Stores, $355.00 ," $1,775.00 ", $887.50 ,5/29/2020,6/2/2020,Shipped
218945,152689, YT Restaurants, $89.00 , $445.00 , $222.50 ,5/28/2020,6/2/2020,Shipped
233677,985245, Quick Bite Convenience Stores, $589.00 ," $2,945.00 "," $1,472.50 ",5/28/2020,6/1/2020,Shipped
239778,785432, Park & Eat LLC, $919.00 ," $4,595.00 "," $2,297.50 ",5/28/2020,6/1/2020,Shipped
105474,152689, YT Restaurants, $778.00 ," $3,890.00 "," $1,945.00 ",5/27/2020,6/1/2020,Shipped
307671,325698, Cascade Grovers, $625.00 ," $3,125.00 "," $1,562.50 ",5/28/2020,5/31/2020,Shipped
518860,785432, Park & Eat LLC, $570.00 ," $2,850.00 "," $1,425.00 ",5/26/2020,5/31/2020,Shipped
422559,452584, Acme Grocery Stores, $301.00 ," $1,505.00 ", $752.50 ,5/28/2020,5/30/2020,Shipped
410990,985245, Quick Bite Convenience Stores, $971.00 ," $4,855.00 "," $2,427.50 ",5/26/2020,5/30/2020,Shipped
950950,785432, Park & Eat LLC, $648.00 ," $3,240.00 "," $1,620.00 ",5/26/2020,5/30/2020,Shipped
953313,785432, Park & Eat LLC, $944.00 ," $4,720.00 "," $2,360.00 ",5/25/2020,5/30/2020,Shipped
595599,152689, YT Restaurants, $347.00 ," $1,735.00 ", $867.50 ,5/24/2020,5/29/2020,Shipped
207346,325698, Cascade Grovers, $116.00 , $580.00 , $290.00 ,5/25/2020,5/28/2020,Shipped
429471,985245, Quick Bite Convenience Stores, $251.00 ," $1,255.00 ", $627.50 ,5/24/2020,5/28/2020,Shipped
787981,985245, Quick Bite Convenience Stores, $987.00 ," $4,935.00 "," $2,467.50 ",5/24/2020,5/28/2020,Shipped
248870,452584, Acme Grocery Stores, $841.00 ," $4,205.00 "," $2,102.50 ",5/25/2020,5/27/2020,Shipped
796202,325698, Cascade Grovers, $972.00 ," $4,860.00 "," $2,430.00 ",5/24/2020,5/26/2020,Shipped
544547,985245, Quick Bite Convenience Stores, $136.00 , $680.00 , $340.00 ,5/22/2020,5/26/2020,Shipped
213185,785432, Park & Eat LLC, $652.00 ," $3,260.00 "," $1,630.00 ",5/21/2020,5/26/2020,Shipped
678357,325698, Cascade Grovers, $906.00 ," $4,530.00 "," $2,265.00 ",5/23/2020,5/25/2020,Shipped
172220,985245, Quick Bite Convenience Stores, $929.00 ," $4,645.00 "," $2,322.50 ",5/22/2020,5/25/2020,Shipped
542236,985245, Quick Bite Convenience Stores, $358.00 ," $1,790.00 ", $895.00 ,5/21/2020,5/25/2020,Shipped
832396,785432, Park & Eat LLC, $145.00 , $725.00 , $362.50 ,5/20/2020,5/25/2020,Shipped
967534,452584, Acme Grocery Stores, $299.00 ," $1,495.00 ", $747.50 ,5/21/2020,5/23/2020,Shipped
981658,325698, Cascade Grovers, $465.00 ," $2,325.00 "," $1,162.50 ",5/21/2020,5/23/2020,Shipped
229468,785432, Park & Eat LLC, $736.00 ," $3,680.00 "," $1,840.00 ",5/18/2020,5/23/2020,Shipped
130163,152689, YT Restaurants, $402.00 ," $2,010.00 "," $1,005.00 ",5/18/2020,5/23/2020,Shipped
582390,985245, Quick Bite Convenience Stores, $165.00 , $825.00 , $412.50 ,5/18/2020,5/22/2020,Shipped
196411,785432, Park & Eat LLC, $660.00 ," $3,300.00 "," $1,650.00 ",5/17/2020,5/22/2020,Shipped
520826,152689, YT Restaurants, $73.00 , $365.00 , $182.50 ,5/17/2020,5/22/2020,Shipped
134307,325698, Cascade Grovers, $420.00 ," $2,100.00 "," $1,050.00 ",5/19/2020,5/21/2020,Shipped
820195,785432, Park & Eat LLC, $760.00 ," $3,800.00 "," $1,900.00 ",5/16/2020,5/21/2020,Shipped
584927,325698, Cascade Grovers, $393.00 ," $1,965.00 ", $982.50 ,5/18/2020,5/20/2020,Shipped
320352,325698, Cascade Grovers, $157.00 , $785.00 , $392.50 ,5/18/2020,5/20/2020,Shipped
391405,325698, Cascade Grovers, $668.00 ," $3,340.00 "," $1,670.00 ",5/17/2020,5/20/2020,Shipped
122681,152689, YT Restaurants, $410.00 ," $2,050.00 "," $1,025.00 ",5/15/2020,5/20/2020,Shipped
700915,452584, Acme Grocery Stores, $535.00 ," $2,675.00 "," $1,337.50 ",5/17/2020,5/19/2020,Shipped
238810,985245, Quick Bite Convenience Stores, $583.00 ," $2,915.00 "," $1,457.50 ",5/15/2020,5/19/2020,Shipped
232580,152689, YT Restaurants, $734.00 ," $3,670.00 "," $1,835.00 ",5/14/2020,5/19/2020,Shipped
170943,152689, YT Restaurants, $908.00 ," $4,540.00 "," $2,270.00 ",5/14/2020,5/19/2020,Shipped
600264,452584, Acme Grocery Stores, $171.00 , $855.00 , $427.50 ,5/16/2020,5/18/2020,Shipped
603783,325698, Cascade Grovers, $120.00 , $600.00 , $300.00 ,5/15/2020,5/17/2020,Shipped
470754,325698, Cascade Grovers, $767.00 ," $3,835.00 "," $1,917.50 ",5/14/2020,5/16/2020,Shipped
517276,325698, Cascade Grovers, $338.00 ," $1,690.00 ", $845.00 ,5/14/2020,5/16/2020,Shipped
371569,325698, Cascade Grovers, $483.00 ," $2,415.00 "," $1,207.50 ",5/13/2020,5/16/2020,Shipped
750783,325698, Cascade Grovers, $590.00 ," $2,950.00 "," $1,475.00 ",5/13/2020,5/16/2020,Shipped
591837,785432, Park & Eat LLC, $417.00 ," $2,085.00 "," $1,042.50 ",5/12/2020,5/16/2020,Shipped
689105,785432, Park & Eat LLC, $110.00 , $550.00 , $275.00 ,5/11/2020,5/16/2020,Shipped
378436,325698, Cascade Grovers, $613.00 ," $3,065.00 "," $1,532.50 ",5/13/2020,5/15/2020,Shipped
676406,325698, Cascade Grovers, $798.00 ," $3,990.00 "," $1,995.00 ",5/13/2020,5/15/2020,Shipped
519978,325698, Cascade Grovers, $458.00 ," $2,290.00 "," $1,145.00 ",5/12/2020,5/15/2020,Shipped
764722,985245, Quick Bite Convenience Stores, $727.00 ," $3,635.00 "," $1,817.50 ",5/12/2020,5/15/2020,Shipped
640601,985245, Quick Bite Convenience Stores, $708.00 ," $3,540.00 "," $1,770.00 ",5/11/2020,5/15/2020,Shipped
299284,785432, Park & Eat LLC, $244.00 ," $1,220.00 ", $610.00 ,5/10/2020,5/15/2020,Shipped
268020,152689, YT Restaurants, $928.00 ," $4,640.00 "," $2,320.00 ",5/10/2020,5/15/2020,Shipped
879753,152689, YT Restaurants, $837.00 ," $4,185.00 "," $2,092.50 ",5/10/2020,5/15/2020,Shipped
936152,452584, Acme Grocery Stores, $944.00 ," $4,720.00 "," $2,360.00 ",5/12/2020,5/14/2020,Shipped
499713,325698, Cascade Grovers, $89.00 , $445.00 , $222.50 ,5/12/2020,5/14/2020,Shipped
310825,985245, Quick Bite Convenience Stores, $194.00 , $970.00 , $485.00 ,5/10/2020,5/14/2020,Shipped
620545,985245, Quick Bite Convenience Stores, $259.00 ," $1,295.00 ", $647.50 ,5/10/2020,5/14/2020,Shipped
840653,785432, Park & Eat LLC, $807.00 ," $4,035.00 "," $2,017.50 ",5/10/2020,5/14/2020,Shipped
873814,785432, Park & Eat LLC, $876.00 ," $4,380.00 "," $2,190.00 ",5/9/2020,5/14/2020,Shipped
173278,785432, Park & Eat LLC, $965.00 ," $4,825.00 "," $2,412.50 ",5/9/2020,5/14/2020,Shipped
386913,152689, YT Restaurants, $394.00 ," $1,970.00 ", $985.00 ,5/9/2020,5/14/2020,Shipped
506853,325698, Cascade Grovers, $991.00 ," $4,955.00 "," $2,477.50 ",5/11/2020,5/13/2020,Shipped
415925,325698, Cascade Grovers, $100.00 , $500.00 , $250.00 ,5/10/2020,5/13/2020,Shipped
191172,325698, Cascade Grovers, $921.00 ," $4,605.00 "," $2,302.50 ",5/10/2020,5/12/2020,Shipped
606742,985245, Quick Bite Convenience Stores, $231.00 ," $1,155.00 ", $577.50 ,5/7/2020,5/11/2020,Shipped
747197,152689, YT Restaurants, $827.00 ," $4,135.00 "," $2,067.50 ",5/6/2020,5/11/2020,Shipped
713339,452584, Acme Grocery Stores, $620.00 ," $3,100.00 "," $1,550.00 ",5/8/2020,5/10/2020,Shipped
551265,452584, Acme Grocery Stores, $448.00 ," $2,240.00 "," $1,120.00 ",5/6/2020,5/8/2020,Shipped
410992,985245, Quick Bite Convenience Stores, $140.00 , $700.00 , $350.00 ,5/4/2020,5/8/2020,Shipped
663743,785432, Park & Eat LLC, $695.00 ," $3,475.00 "," $1,737.50 ",5/3/2020,5/8/2020,Shipped
569081,325698, Cascade Grovers, $904.00 ," $4,520.00 "," $2,260.00 ",5/4/2020,5/7/2020,Shipped
599823,785432, Park & Eat LLC, $652.00 ," $3,260.00 "," $1,630.00 ",5/2/2020,5/6/2020,Shipped
382007,985245, Quick Bite Convenience Stores, $397.00 ," $1,985.00 ", $992.50 ,5/1/2020,5/5/2020,Shipped
371872,152689, YT Restaurants, $80.00 , $400.00 , $200.00 ,4/29/2020,5/4/2020,Shipped
807234,325698, Cascade Grovers, $686.00 ," $3,430.00 "," $1,715.00 ",5/1/2020,5/3/2020,Shipped
132449,325698, Cascade Grovers, $439.00 ," $2,195.00 "," $1,097.50 ",4/30/2020,5/2/2020,Shipped
374306,152689, YT Restaurants, $914.00 ," $4,570.00 "," $2,285.00 ",4/27/2020,5/2/2020,Shipped
559957,325698, Cascade Grovers, $423.00 ," $2,115.00 "," $1,057.50 ",4/29/2020,5/1/2020,Shipped
172236,152689, YT Restaurants, $549.00 ," $2,745.00 "," $1,372.50 ",4/26/2020,5/1/2020,Shipped
109121,785432, Park & Eat LLC, $731.00 ," $3,655.00 "," $1,827.50 ",4/25/2020,4/30/2020,Shipped
779128,785432, Park & Eat LLC, $420.00 ," $2,100.00 "," $1,050.00 ",4/25/2020,4/30/2020,Shipped
460966,325698, Cascade Grovers, $636.00 ," $3,180.00 "," $1,590.00 ",4/27/2020,4/29/2020,Shipped
360458,152689, YT Restaurants, $197.00 , $985.00 , $492.50 ,4/24/2020,4/29/2020,Shipped
661051,325698, Cascade Grovers, $737.00 ," $3,685.00 "," $1,842.50 ",4/26/2020,4/28/2020,Shipped
388109,325698, Cascade Grovers, $280.00 ," $1,400.00 ", $700.00 ,4/26/2020,4/28/2020,Shipped
611909,325698, Cascade Grovers, $679.00 ," $3,395.00 "," $1,697.50 ",4/26/2020,4/28/2020,Shipped
408351,325698, Cascade Grovers, $94.00 , $470.00 , $235.00 ,4/25/2020,4/28/2020,Shipped
187524,785432, Park & Eat LLC, $444.00 ," $2,220.00 "," $1,110.00 ",4/24/2020,4/28/2020,Shipped
261881,785432, Park & Eat LLC, $417.00 ," $2,085.00 "," $1,042.50 ",4/23/2020,4/28/2020,Shipped
284399,152689, YT Restaurants, $495.00 ," $2,475.00 "," $1,237.50 ",4/23/2020,4/28/2020,Shipped
909954,152689, YT Restaurants, $520.00 ," $2,600.00 "," $1,300.00 ",4/23/2020,4/28/2020,Shipped
321694,985245, Quick Bite Convenience Stores, $86.00 , $430.00 , $215.00 ,4/23/2020,4/27/2020,Shipped
104862,785432, Park & Eat LLC, $762.00 ," $3,810.00 "," $1,905.00 ",4/22/2020,4/27/2020,Shipped
696812,785432, Park & Eat LLC, $313.00 ," $1,565.00 ", $782.50 ,4/22/2020,4/27/2020,Shipped
838685,152689, YT Restaurants, $977.00 ," $4,885.00 "," $2,442.50 ",4/22/2020,4/27/2020,Shipped
426160,325698, Cascade Grovers, $364.00 ," $1,820.00 ", $910.00 ,4/24/2020,4/26/2020,Shipped
654577,785432, Park & Eat LLC, $675.00 ," $3,375.00 "," $1,687.50 ",4/22/2020,4/26/2020,Shipped
500420,152689, YT Restaurants, $493.00 ," $2,465.00 "," $1,232.50 ",4/21/2020,4/26/2020,Shipped
173213,452584, Acme Grocery Stores, $261.00 ," $1,305.00 ", $652.50 ,4/23/2020,4/25/2020,Shipped
323501,985245, Quick Bite Convenience Stores, $155.00 , $775.00 , $387.50 ,4/21/2020,4/25/2020,Shipped
923988,985245, Quick Bite Convenience Stores, $558.00 ," $2,790.00 "," $1,395.00 ",4/21/2020,4/25/2020,Shipped
354693,152689, YT Restaurants, $348.00 ," $1,740.00 ", $870.00 ,4/20/2020,4/25/2020,Shipped
669186,152689, YT Restaurants, $341.00 ," $1,705.00 ", $852.50 ,4/20/2020,4/25/2020,Shipped
620319,152689, YT Restaurants, $461.00 ," $2,305.00 "," $1,152.50 ",4/20/2020,4/25/2020,Shipped
461009,152689, YT Restaurants, $872.00 ," $4,360.00 "," $2,180.00 ",4/20/2020,4/25/2020,Shipped
531762,325698, Cascade Grovers, $347.00 ," $1,735.00 ", $867.50 ,4/22/2020,4/24/2020,Shipped
763307,325698, Cascade Grovers, $388.00 ," $1,940.00 ", $970.00 ,4/22/2020,4/24/2020,Shipped
301082,325698, Cascade Grovers, $142.00 , $710.00 , $355.00 ,4/22/2020,4/24/2020,Shipped
361731,152689, YT Restaurants, $189.00 , $945.00 , $472.50 ,4/19/2020,4/24/2020,Shipped
542374,785432, Park & Eat LLC, $329.00 ," $1,645.00 ", $822.50 ,4/18/2020,4/23/2020,Shipped
192478,785432, Park & Eat LLC, $151.00 , $755.00 , $377.50 ,4/18/2020,4/23/2020,Shipped
964066,452584, Acme Grocery Stores, $488.00 ," $2,440.00 "," $1,220.00 ",4/20/2020,4/22/2020,Shipped
185297,325698, Cascade Grovers, $478.00 ," $2,390.00 "," $1,195.00 ",4/19/2020,4/21/2020,Shipped
398594,325698, Cascade Grovers, $187.00 , $935.00 , $467.50 ,4/18/2020,4/20/2020,Shipped
826644,325698, Cascade Grovers, $142.00 , $710.00 , $355.00 ,4/17/2020,4/20/2020,Shipped
414602,325698, Cascade Grovers, $917.00 ," $4,585.00 "," $2,292.50 ",4/17/2020,4/20/2020,Shipped
952948,985245, Quick Bite Convenience Stores, $854.00 ," $4,270.00 "," $2,135.00 ",4/17/2020,4/20/2020,Shipped
435904,985245, Quick Bite Convenience Stores, $389.00 ," $1,945.00 ", $972.50 ,4/16/2020,4/20/2020,Shipped
